text,isnegative,importance
"| symbol.ToDisplayString(SymbolDisplayFormat.**ShortFormat**) | ""SomeFunc"" | string"
"| symbol.ToDisplayString(SymbolDisplayFormat.**TestFormat**) | ""System.String SomeNamespace.SomeTopLevelModule.ANestedModule.SomeFunc<System.String>(System.String x)"" | string"
"~~**One additional change we might want to consider here**, is removing the #code header from the HEAD response."
"~~Currently, there appear to be no way to enforce PascalCase for VB modules."
"~~I would stick to existing behavior as default.~~ Ok, changed my mind"
"~~I'll add more tests, and possibly direct tests to semantic model.~~ Done."
"~~I'm not sure what was it supposed to handle.~~ Unfortunately, this breaks this part of the logic:"
"~~If the annoying  #code still occurred, I wonder how I would deal with it."
"~~If this is correct, for use case 1 & 2 #codes could simply be attached to columns, with no complex machinery to propagate them across all expressions.~~"
"~~In the future, _**we will need to make sure not to manually change the translated json files or resx files**_ but instead, allow the loc system to do that."
"~~It seems like a reasonable expectation for #code to be user-specific, and then carry that forward to a conclusion that this bug can only happen when a system has been misconfigured.~~"
"~~Looking at the history of why we added this restriction to Kestrel, we find #url which was about a browser request hanging when accessing an endpoint that responded with another non-body response in the form of a 304 and we just added the restriction to HEAD response as well since it is a non-body response.~~"
"~~Once it is merged, will uncomment the assert and everything should pass.~~"
"~~Playing the devil's advocate, you can always make that a #code.~~"
"~~There was a PR last year directly changing the ""description"" key in the maui-contentview-csharp translated template json files."
"~override Microsoft.Maui.Controls.Platform.Compatibility.ShellFlyoutRenderer.ViewWillTransitionToSize(CoreGraphics.CGSize toSize, UIKit.IUIViewControllerTransitionCoordinator coordinator) -> void"
"~The CI is still reporting wks failure on osx and 32 bits, workstation."
"~The test case is still failing on server GC to validate the #code values , something else is still wrong, even without the mark array issue.~"
"~This is a partial implementation, for now only for query and with some failures; we can complete it if we agree this is we want.~"
"👍 @github your fix is still needed, at least the part that drops the invalid optimization from #code, but we can probably avoid re-introducing the code in #code."
"👍 other providers might want to use a similar type propagation mechanism, but as long as it is only used in the SqlServer provider, we can look for a reasonable API/implementation in there; I'll move along this direction"
"👍 thank you, this is a good start."
"📝 I'm expecting that after #46666 merges, all of the changes in **SyntaxNodeRemover.cs** can be reverted and only the tests need to be added."
"📝 Note that there are some cases where a diagnostic is fixable, but the code fix does not register itself for that diagnostic by ID."
"📝 The original issue appears to be a case where assertions were failing in integration tests prior to my change, but this change caused them to start throwing exceptions on failure which made them observable."
"1, Only ListItems/ListBoxItems added directly (i.e."
"1.) Track mark array usage, and make sure we don't do overlapped commit."
"1.5 times the code size, then we would need 2 data pages for 1 code page, but the 2nd page would always be half empty."
"1) #code is changed to explicit usage #code, because #url is anyway hardcoded to use #code."
"1) changed the code to not rent buffers, but either #code or allocate a new array"
"1) for API #code returning #code there is no way to securely determine if the dictionary instance will be changed, and because of that we can't avoid performing the deep-copy of static #code (same perf loss as existed)."
"1) I don't think the test survived our move to ""CreateWindow""."
"1) The team is free to close my PRs if they deem them unfit, I'm sure they do not need your permission."
"11% size increase sounds plausible from longer branches alone, and I suspect the number of duplicate methods in this collection is partly to blame."
"12 zeros, we have 12 bytes of StubPrecode code followed by 12 bytes from the beginning of the FixupPrecodeCode."
"12th Gen Intel Core i7-12800H, 1 CPU, 20 logical and 14 physical cores"
"2 instead of 3), trading higher scanning throughput for more false positive candidates, but where ruling those out is now cheaper."
"2.) Check the counter against the heap data structures, and make sure they are consistent, and"
"2) As a new perfcounter ""types-loaded-count""."
"2) But it does not scroll if it's self-navigation (or self-navigation with query), to make enhanced nav behave the same as introduced in #url for client side navigation."
"2) During XAML parsing detect if multiple #code are logical opposites (or mutually exclusive), if we can guarantee that one #code is _always_ active, no more, no less, than we could disable the #code setters on the triggers."
"2) Preserve existing behavior for collections that are also abstract classes, like IFormCollection."
"2) There's a saying you probably are not familiar with (this time, not your fault); it goes roughly as ""he opened a restaurant but people started coming in""."
"2ns gained per compare on a function that's only called during serialization; this is clearly a better solution for the case, so yeah, once again, well done, Thomas."
"3) #code had 2 more arrays (#code and #code), which now I am renting (via #code) or even #code'ing."
"3) I think this is the easiest, but in my mind a trigger is really a causal thing - ""When X becomes true, do Y""."
"3) The order of actions in enhanced navigation was changed, to match client side navigation: first load the page, then update the history."
"4) In #code flow I am again using #url overload, which works based on the #code types, compared to previously used #url"
"4Gb/3 rounded down to power of 2, and 3 Gb for SOH+LOH+POH."
"5) If it is a parameter symbol contained in the list, don't add a hint for it"
"6) #code flow is reusing №1, №2 and №3 optimizations as well"
"7) #code before was relying on the #code and #code to write data in the result buffer, but I am pre-calculating the length, and then doing a single allocation of result array: #code All required data is copied into the outputArray via APIs supporting #code."
"A better solution might be adding a #code and #code method to #code, but for now this will work."
"A bit of off-topic: The lucky test failure in debug is pretty much what #url was about by the looks of it, and I stand by what I said, that this should be queued on the app thread."
"A bottleneck is unfortunately in the **non-open-source** PresentationNative part (#code), on which I can unfortunately not influence"
"A bunch of code in Roslyn tries to be ""safe"" with respect to this, but there is no compile-time validation of the prerequisites so we repeatedly run into cases where it breaks down."
"A common theme I'm seeing in the diffs is where we have some straight-line code that can be entered via more than one predecessor, but the layout improvement for preferring one predecessor over the other is insignificant, so 3-opt now moves a large chunk of code up/down the method, potentially changing the sizes of the jumps inside the range."
"A dev is claiming it is under consideration for .NET 9, but provided no promises."
"a failure of test A in CI can be observed locally by running _just test A_ in isolation), and as such doesn't really map to production scenarios."
"A fix for the CV1, which is also not working, is here: #url"
"A more general thought I had when I was reviewing is that it seems there are several places which are doing the equivalent of a ""best common type"", except for safe-contexts."
"A new API called OffColor has been implemented for the switch, allowing us to change the track color when the switch is off as well."
"A new method, UpdateCellEnabled, has been created to map the ShellSection.IsEnabled value to the Tabbar.Items.IsEnabled property on the iOS platform."
"A new struct #code has been introduced to encapsulate the components of a URI: #code, #code, #code, #code, #code, and #code to avoid a dependency on #code."
"A new unit test was added as part of the original fix, and the fix also reuses an existing approach and #code helper method."
"A question @github, what happens if you have 1 brush in a resource and you use it on 2 buttons?"
"A simple use case this affects can be streaming an AI chat response via #code or #code, where the preferred experience is that a partial response is displayed as soon as available."
"A single method to dismiss the context menu, eliminating the need for platform-specific code in test cases."
"A small amount of it is duplicated, with a version for #code and #code, because doing so prevented a performance regression for #code parsing."
"A snapshot of the marked element is created directly or through a query, and is compared with a reference snapshot."
"A stale tag was added, but the problem is still there."
"A technical challenge at that point of time is that if #code was not specified before the #code call, and we establish a new one, we will need to have the various commit counter values."
"A test app that hopefully covers all scenarios, see here: #url"
"A tiny bit tricky, but I am sure we can fix it :)"
"A unified method to trigger platform-specific context actions on an element, simplifying context menu interactions across different platforms."
"A workaround is noted on #18245, but the *best* workaround would be in #code:"
"Ability to write pixels on bitmaps over 23xxx x 23xxxx bitmaps with 4 channels, etc."
"Absent an internal user of the visitors, I don't think they should be in this PR."
"access the HTTP method via #code key), but not to remove \ add entries or rebuild the whole #code dictionary."
"According to documentation, RowCount should be the count of all the element loaded in the logical tree."
"Across most collections, we seem to be doing a decent job of keeping code compact."
"Actually, can you open a new issue stating the behavioral cahnge here?"
"Actually, even if we will not be using pooling byte arrays, if I work with corelib to introduce APIs supporting #code, we can choose to #code or allocate a new byte via #code, meaning that we will not ever touch pool buffers."
"Actually, I'm not sure that would be more efficient that building the source code with #code and then copying to #code, because:"
"Actually, not sure if we can fix APIDescription.Server since it targets netcoreapp2.1, $(DefaultNetCoreTargetFramework), and $(DefaultNetFxTargetFramework), and the files in #code/#code are meant to be used on any of those."
"Actually, the button ""ItemButton1"" does not disappear."
"add ""no functional changes"" to title and wait for regions work (""region units"" changes won't be needed after that)"
"Add #code cases to existing tests for invalid *collection builder* methods, since error reporting for collection builder methods may be affected by changes for *collection arguments* (see #url"
"Add #url into the dotnet/runtime repo for usage by cDAC (and in the future, usage as the native ECMA-335 metadata library for the repo as a whole)."
"Add a config to allow setting max depth of the recursion loop, defaults to 4; and a config for total num of recursive callsites, defaults to 2."
"Add a testing framework to be able to build vxsort by itself, run some basic sanity tests, run some basic performance tests."
"Add initial handling of directly-invoked #code, #code, #code, #code returning methods."
"Add more detail on ""the new platform-specific files"" referenced in RyuJIT porting documentation."
"Added a new GeneralWrapperView class in src/Controls/src/Core/Platform/Android/GeneralWrapperView.cs to handle the wrapping of views, enabling better measurement and arrangement."
"Added a validation to check the #code values for only the heap memory, and"
"Added file ""Platforms\Android\Resources\values\styles.xml"", content:"
"Added logic to disable both horizontal and vertical scrolling, when ScrollOrientation is set to Neither."
"Added new test cases to handle scenarios with empty and null lists, ensuring that the serialization and deserialization processes handle these cases correctly."
"Added one additional event handler ""DateChanged"" to DatePicker class, and added DateChanged definition to related Public API files (net, net-android, net-ios, net-maccatalyst, net-tizen, net-windows, netstandard)"
"Added some comments, it looks like the compiler analyzer conditionally increases the scope of the diagnostics request, otherwise, it's pretty much line based."
"Adding a per-instance limit will introduce conditional heap/stack allocation, so that seems like an easy next step."
"Adding attributes to the source generator as a consumable dll, this way the attributes live with the project that will make use of them (because otherwise they aren't useful 😃)"
"Adding the footer to the items triggers the TemplateCollectionChanged event, which incorrectly adds the footer as a new item in the collection."
"Adding the full range of INCC event handling to a built-in class is a worthy goal but neither #code, nor #code, nor certainly WPF itself, need to be messed with in order to do this."
"Additional tests may need to be added to verify that it behaves correctly with different drivers (no graphics, integrated graphics, discrete graphics) and in the event of missing devices, etc."
"Additionally introduced the ActivateContextMenu and DismissContextMenu methods in the HelperExtensions.cs file, aimed at improving the cross-platform testing approach by centralizing platform-specific logic into helper methods."
"Additionally there are placeholders for memory allocation, that just use malloc."
"Additionally, #code provides more clarity than #code or #code."
"Additionally, any runtime improvements here would only be available in .NET 10."
"Additionally, dotnet/runtime has a tool called StressLogAnalyzer that supports reading memory-mapped stress logs (which don't require dumps)."
"Additionally, horizontal text alignment is not supported for placeholder label."
"Additionally, I have added a test case in this PR to verify that when no color is provided for the FontImageSource icon on the first page, the icon color is correctly applied based on the SelectedTabColor/UnselectedTabColor."
"Additionally, I hope it makes the path more GC friendly under heavy allocation traffic with reduced pinning."
"Additionally, it includes tests to verify visual customizations, such as slider thumb color, track color, background color, and visibility."
"Additionally, setting #code at the sample level does not apply to the dialog."
"Additionally, some common cases were broken in the GetItemIconTintColorState method."
"Additionally, some style updates were made to highlight error codes, key words, .Net library references, and any inline code."
"Additionally, tests have been updated to reflect changes in expected values and formats, covering a wider range of cases, including edge cases and whitespace handling."
"Additionally, the background implementation of the search bar differs from that of other fixed controls."
"Additionally, the condition prevents unnecessary updates by only modifying the frame when needed."
"Additionally, the FocusableInTouchMode property is set to false to ensure that the Pickers do not gain focus unexpectedly."
"Additionally, the IsEnabled property has been updated to respond to runtime changes through the property-changed event."
"Additionally, the SizeChanged event for the ItemsWrapGrid was not triggered when the CollectionView size was reduced, resulting in the items inside the CollectionView not being resized properly during the resizing of the CollectionView."
"Additionally, the test I implemented currently hits #url (neither join is really needed)."
"Additionally, the timeout exception is not reproducible locally."
"Additionally, this PR modifies the VB parser to ensure that the Context's FreeStatements have been called."
"Additionally, to handle cases where the #code changes at runtime, the flag variable is reset when the #code is updated, allowing the new value to be applied correctly."
"Additionally, warnings related to the use of the obsolete method have been suppressed in various locations."
"Additionally, whenever the background color changes, we invalidate the drawable to redraw the drawable area with the updated color."
"Addressing @github's comment regarding switch expressions, I have added test cases that show that switch patterns dont have as bad error handling as object/array initializers, at least for the tested cases."
"Adds a reason for the difference between analyzer, trimmer, and ilc for warnings that are AOT specific (IL3XXX), as well as a few other links for issues."
"Adds ability to retrieve elements via #code from #code and the underlying storage formats, allowing for future optimizations."
"Adds an analyzer that checks that custom #codes are registered in the correct order, relative to #code method calls."
"Adds notes to the source generator cookbooks documenting issue #51692, where CompilerVisibleProperty values provided to source generators are lost/damaged in transport as a result of being dumped verbatim into an INI file."
"Adjusts inefficient #code copies in #code that result in up to double gen0 allocations needed for the job, offering perf benefit and decreased allocations."
"AFAICS, squeezing every bit of performance where it's possible has been the general direction of .NET."
"AFAICT, Chrome still hasn't blocked third-party cookies by default due to regulator objections."
"AFAIK we currently don't have any docs that would mention how to implement custom #code that could be updated to mention that the ""proper"" way to do this is to implement the #code property in the derived class."
"Afair it's not bottle-necked in Write-Barrier + presumably, your PR is supposed to decrease average GC pause rather than WB's throughput?"
"After #url , to reduce allocations when tracing routed events, we'll use #code field to store the trace arguments which cause #url issues."
"After addressing feedback, this PR now improves maximum non-ASCII byte search throughput by 3x for AVX2 (Zen 3) and AdvSimd (Neoverse N1), and 2x for AVX512 (Ice Lake)."
"After applying the latest version of main, both Android and iOS no longer wait forever after calling the ScrollToAsync method, but on Android, the screen does not scroll correctly the first time it is displayed."
"After code analysis completes, any diagnostics reported in generated code are reported by design, so the fixes for these need to be supported as well."
"After deploying the sample with this change, I observed that OnConfigurationChanged in MauiAppCompatEditText does not get triggered when changing the theme via a button click, so the theme does not change."
"After digging some more the root cause turned out to be that our unwinder didn't restore XMM register when unwinding pass native interpreter frames, since our last manage frame (lmf) didn't store/restore callee saved XMM registers."
"After format it fits into a normal 16:9 monitor with a full HD resolution (rather common) and the lines do not cross 150 characters ever (it's around 130 with the longest one, usually 120 is the sweet spot and recommended iirc), which is the recommended max line length you'd want at any circumstances."
"After investigating the crash it indicated that LLVM generated code used XMM6 to store a null reference that was used to reset memory after a call to a method (call to thread pool work item), this sequence was done in a loop, but XMM6 could be set to some garbage value on return from work item, and thread pool would write a garbage reference instead of null into memory and that would crash process on next GC."
"After investigating the unexpected behavior in #111708, I concluded that JIT optimization is not functioning properly."
"After looking at the JIT dumps for a few examples, I see that #code's block placement during LSRA, as expected, is no longer meaningful in FullOpts, as block layout handles it."
"After merging the net9 branch into main, two UI tests were failing:"
"After migrating to the latest version, a lot of our memory-related tests started failing."
"After offline discussion, I opened #112380 to track this issue of different numbers of duplicated contexts across platforms."
"After proposed explicit CodeAction boost (Warning > suggestion > CodeRefactoring, Hidden > Supress):"
"After reading the release notes, not that I can tell."
"After reviewing the benchmarks, I propose this PR as is, with an Inline Array of size 3 to be added to #code which improves both larger and smaller bucket scenarios."
"After reviewing vs-mef with @github, it appears this would not be a breaking change in VS as vs-mef does not look at inherited attributes during part discovery (#code is handled by searching for derived types rather than inheriting the attribute itself)."
"After running superpmi with JITLateDisasm, no decoding failures were detected."
"After setting up automatic runs of #code and #code pipelines on PRs that touch Mono AOT-llvm code (#url un unwanted side effect appeared that the pipelines don't run on PRs that do not touch the selected files, even when triggered manually by comment."
"After that one is merged, many files will drop out of this pull request."
"After that, on to the next ones."
"After the changes, the data are copied stream to stream using a buffer of 81920 bytes."
"After the fix, the button inside the page, which was added as a child in the TabbedPage, was properly aligned in the center of the page."
"After the refresh process is completed, the UIRefreshControl resets the contentOffset to 0, which is below the position of the header view."
"After the SplashScreen creates the window, the system will send the WM_ACTIVATEAPP message to the application."
"After the test side loads a project or restores assets on disk or changes options, etc, the test can call this API to wait for the pending operations to complete before continuing."
"After this change the rate grows to ~20k,  which is in line with the perf of builds using portable PDBs with no PDB available."
"After this change, #code can pick up the correct handler as the dll folder is added in the search folder list."
"After this change, the new file structure enables ARM64/x64/x86 side by side execution on IIS Express."
"After this change, the new file structure enables ARM64/x64/x86 side by side execution on IIS."
"After this PR is merged, we can update the memory-mapped stresslog format to store a pointer to the contract descriptor in the runtime image."
"After this PR, the pipeline in the second generation starts with #code, so later steps are cached effectively."
"Again, best case scenario."
"Again, that'd be an improvement and could be in a another PR once the design is finalized."
"Again, the alignment of the RuntimeStartupStub itself matters."
"Again, this is not finished."
"Again, to me, if you type 'await' you need 'async'."
"Agree, it is unlikely any of this info is useful outside of SPMI diffs."
"Agreed, and as you suggested, that could be handled in a separate PR."
"Agreed, the original test is a little interesting because it always had the yield it seems"
"Ah missed the property, thanks!"
"Ah ok, it wasn't quite clear to whom ""we"" was referring to in ""we can add that check""."
"Ah right, forgot about that."
"Ah right, unmanaged delegates use the Aux field already, that makes stuff problematic."
"Ah sorry, I've meant that replacing the current field caching scheme used by Roslyn with #85014 would help with that."
"Ah, damn, that's C++ and not in ucrt, so that would not help."
"Ah, does it cache once the file is created?"
"Ah, got it."
"Ah, i was blind..."
"Ah, right."
"Ah, sorry, I must have missed something here."
"Ah, that likely explains why the issue in #105667 wasn't more widespread -- partial defs by calls were bypassed in this special liveness update."
"ah, this could be the missing dispose"
"AIUI, everything in src/tests is C# driven."
"All .NET API changes go through this process, and they are fairly strict about how the request is formatted so that they can review requests more efficiently."
"All args are optional (#code is used by default when no target specified, mostly, becuase it's the fastest VM instance I have)"
"All CodeActions are ordered by their priority first, and by the distance of the span they change to current caret/selection second."
"All diagnostics reported by the analyzers are disabled, with the exception of EPS09 which supports and enforces the code style from #43426."
"All existing unit tests now pass, but I couldn't understand what the following in Rebuild tests means:"
"All fives of these classes were private, so there's no API surface change here."
"All good, @github?"
"All in all, the result was not what I expected."
"All listed optimizations are included in the #code TFM, but only some (№ 2, №3 and №6) are used in #code and #code TFMs which DataProtection also targets."
"All of our uses of ""unsafe"" constructs are safe; otherwise they'd be bugs to be fixed."
"All of the above, plus fixing #code implementations"
"All of the above, plus grouping"
"All perf changes need to be accompanied by benchmarks showing their impact, just ""produces smaller il"" is not enough."
"all query tests, and introduce a special ""NoSyncTest"" wrapper to catch the special exception thrown when the test runs in the sync variant, and introduces #code checks in many tests."
"All structs would, but commonly used ones will have more impact."
"All that might be costly, since the cost delta of a swap now requires examining all blocks that have edges into or out of the swapped portions, and not just the blocks at the boundaries."
"All the other layout calculations that depend on this I've checked seem to be outputting the same before and after fix (the final output, not the infinite loop one), visually I couldn't see any difference either."
"all those diagnostics reported will be re-adjusted at IDE layer using buffer mapper, which doesn't exist for closed file case."
"All those null-conditional access operators instead of if-checks, changes to the property styles, all it could have been was removing #code and #code."
"All unofficial archs are disabled, riscv64 was missing in #code condition and #code had the same condition outdated."
"Allowing workspace services to be disposable is good, in that it could be used to get rid of IWorkspaceEventListener stopping and the hard-coded list of random services that get disposed in Workspace.Dispose() today."
"Allows tests to wait for the application to be idle (animations complete, images downloaded, root visual built)."
"Almost all of MS.CA and MS.CA.CSharp are already trimming compatible, it is only native PDB writing which has problems (because it uses built-in COM support, which is basically reflection)."
"Already approved by LDM under the ""can optimize for well known types w with known contracts"" bucket."
"Also #code can be rewritten to #code or #code, which has less overhead."
"Also changes #code from #code to #code, occurrence I've missed in #9230."
"Also changes some #code fields to constants, decreasing static allocations."
"Also curious how that compares to before this change, or how it compares to how summary and remarks are shown etc."
"Also enable #code if the allocation site is within a loop, also via stackalloc."
"Also for parse diagnostics, they are all calculated then filtered out:"
"Also give local symbols a small boost on MatchPriority over other symbol types in competion, since it's more likely used in the given context."
"Also I forgot to exclude sites in handers, so things may blow up there too."
"Also I saw that there is some shuffling of #code data, which I think can be skipped and performed in such a way, that some allocations are skipped."
"Also I want to discuss with team, what shall I change in migration and compiled models, because I a little bit misunderstanding"
"Also if I can trust the what I'm seeing from the simple search of dotnet repos, most are referencing in the _uncommon_ way as a regular PackageReference without include/private."
"Also note that the caller for the issue originally reported in #url is user code, so there's nothing we can fix."
"Also note that the faster you scroll, the higher improvements we can get compared to #code."
"Also re being productive on arm32, I have had pretty decent luck cross-building from an x64 linux host (via docker) and then mounting the repo + artifacts via SSHFS on an arm64 host (RPI4 in my case) and then running arm32 under docker there ..."
"Also removes #code which was never instantiated, allowing for removal of addition interop definitions."
"also treeview,listview,tabs and some other controls has internal tooltips need to be darked."
"Also when I replaced #code with LinearLayout in the default Android studio app, it also didn't intercept a click without #code"
"Also while many people wouldn't do it, I can definitely see some would actually pick a name like #code."
"Also, @github or @github we'll need M2 approval for this."
"Also, #code tries to run crossgen2, which runs into invalid binary."
"Also, at this point of the release it would be very risky for us to upgrade to a new major version of a dependency."
"Also, by porting this optimization to NativeAOT, we can look at sharing code between CoreCLR and NativeAOT without losing perf."
"Also, could you assign the GitHub issue and the pull request to me, so that it's easier for me to find them?"
"Also, for example, if I needed to execute the tests in #code, how would I go about doing that?"
"Also, FWIW, I do think it is probably sufficient for us to just support arrays in this binding since that's what we do elsewhere for parameters."
"Also, having the code / data pages ratio different for each architecture would complicate the interleaved heap management (the interleaved heap is the heap that allocates memory for these precodes)."
"Also, I believe @github has a pr out to fix this."
"Also, I noticed we never set #code to false anywhere, so it seems safe to remove this member."
"Also, I removed the initial ""skip ASCII data"" part since we already have a work horse for that."
"Also, I spotted merged PR's with failed tests in this area."
"Also, I was definitely able to hit cases where the cached values were being used whereas they weren't before."
"also, i'd prefer to just have the same cod everywher.e  the 99% case is on core, so we might as well just move to the new code."
"Also, I've not implemented the #code part, on which I feel there would be additional considerations."
"Also, if it ever did become a public API that we have access to, it's likely to have this overall shape which makes migration easier."
"Also, if this PR was generated incorrectly, help us fix it."
"Also, if you have a repro of your performance issues that would be helpful as well"
"Also, included an UITest."
"also, IsGeneratedFile doesn't work all case since 1."
"Also, it looks like there are test failures."
"Also, it seems to be a common problem among Apple developers:"
"Also, it's been a while since I've checked (and I'm in my phone on vacation), but don't we already split our diagnostic callbacks into syntax and semantic callbacks?"
"Also, let's separate out the VB changes."
"Also, make #code be the first field in #code because we access it more frequently than #code."
"Also, note that all the translation tests already use the same tables and data."
"Also, notice how the entry weight doesn't initially match the exit weight above."
"Also, notice that there's a horizontal margin that cannot be removed even with setting the negative values to margin eg."
"Also, please add a unit test showing the issue and that this PR fixes it."
"Also, please see this comment: #url MAUI is already working to get it integrated in the .NET 7 timeframe."
"Also, prior to trying to run #code, I did cd into #code."
"Also, SVE would give better performance on 256bit machines (currently only neoverse V1), but it's doubtful on 128bit machines, although it would shorten the code size."
"Also, tests are failing for the main branch."
"Also, the action you're taking in the two videos is different"
"Also, the Assert checked on 4-byte alignment, but the unused const had 8, so I'm assuming 8."
"also, the diffs look more like inliner actually no longer inlines what it used to?"
"Also, the same fundamental problem exists in regular coreclr as well."
"Also, there are a bunch of other tests that seem to test this intrinsically and pass with this fix"
"Also, we are not making compiler changes base on dotnet/csharplang discussions."
"Also, we could maybe add a note to the docs that having multiple triggers attached to the same target property could cause undefined behavior if multiple of their conditions evaluate to true at once (no execution order is guaranteed as explained above)."
"Also, we have discussed the possibility of cDac world no longer supporting some of the redundant DAC interfaces like IXCLRData..."
"Also, we need to validate which is the status of the current SystemBars settings are on the app, because for example, I may have an application that only shows the StatusBar and not the navigation bar, so by doing this, we are showing status and navigation bar which may not be the expected result."
"Also, we should see if calculation/merging of use-site diagnostics could be optimized/simplified (get out early, etc.) now."
"Also, what if the user wants to hide from Editor?"
"Also, what should be the scope?"
"Also, why we think they are insufficient for RC vs."
"Also, you can write a test for this by slightly modifying the flyoutpage class"
"Also, you need to agree to the CLA as per the message above."
"Alternative to #49689 (tagging @github, @github, @github, @github, @github)"
"Alternatively these strings could be separately localized as part of WPF, but that might result in an inconsistencies since the language coverage of OS and WPF localization differs."
"Alternatively, adding something to the MAUI #code API like #code or #code could be an option."
"Alternatively, I can take it over - copying over the proposed changes."
"Alternatively, I could try moving the tests into coreclr."
"Alternatively, maybe an #code and just add an #code ?"
"Alternatively, we can work with Roslyn to introduce constructs for enforced deterministic destruction so that the cleanup code is injected in IL."
"Although #code is process-specific and should generally be accessible,"
"Although #code is updated properly, the scrollbar remains hidden because the HandleScrollBarVisibilityChange method processes both its true and false states, and RequestLayout is not called."
"Although code can fall back to software when no hardware device context is acquired, this needs to be extensively verified."
"Although, missing contexts alone don't tell anything about the diffs."
"always add ""()"" or never add ""()""."
"always complete on "";"
"always complete on ""."" for ObjectCreateionCompletionProvider"
"An alternative considered was to use the home directory and introduce some kind of periodic cleanup strategy, but there are also other tradeoffs."
"An example usage where it might not be wrong is calling instance constructor on an object from #code (assuming the constructor actually initialises all fields obviously, since idk if we guarantee that it's already zeroed)."
"An open #code will close on tap, so a tap on an open #code should be intercepted before it can be handled by child views."
"An upfront ""libs"" build isn't required anymore and sfx libraries"
"Analyzer fix, converts occurrences of #code to the compile-time generated #code alternative."
"Analyzers implemented in the other repository tend to be taken and used out of context, with questionable expectations of stable behavior in use cases outside of dotnet/roslyn."
"and a diff for the test above, which actually shows the fixed size:"
"And about the failing unit tests, it seems that the failing unit tests rely on this bug."
"And after multiple iterations, with a final blend factor of 1:"
"And also because it is hooked up to an explicit editor command ""organize imports""."
"And anyone who needs this will probably search for ""asp.net core partitioned cookie"" will find #url I don't understand the rush."
"And as I noted, I expect there are ways of writing the code differently such that bounds checks can be eliminated even without using Unsafe."
"and control panel “when I close the lid” = “Do nothing”, then close the lid and check if a WPF application with D3DImage crashes."
"and control panel “when I close the lid” = “Do nothing”, when closing the lid or on sleep / awake."
"and distribute the Submission and such derivative works, and to sublicense any or all of the foregoing"
"and double clicks that label, it leads to the following calls:"
"And given now the inliner works depth-first rather than breadth first, the results when we hit these limits will be somewhat ugly."
"And i cannot reconcile that we have this particular style analyzer on, while not having any other analyzers on (especially ones that related to unnecessary code) :)"
"And I shall not, @github has said it for me."
"And I'm sorry, but I don't believe your current modifications will resolve issue #6861, and may instead reopen the already fixed issue #6861."
"And if correctness for collectible assemblies can be taken care of by reusing the existing delegate field, ConditionalWeakTable becomes just a throughput optimization for repeated Delegate.Method calls."
"and if I understand correctly, we can't get simplify anything here."
"and if so, exclusively utilizing the new properties."
"And if that's an issue for this subsystem, it has to be improved."
"And if we were to classify numeric prefixes, what about string prefixes like #code and #code?"
"And in those cases, would those two ParameterExpression instances technically be pointing to **the same parameter**?"
"And it is not ""unsafe struct"", it is marked unsafe because method is using manually managed objects (i.e.certain guarantee need to be taken care by author), which is what we are doing in this core library port."
"And it works at runtime, so the designer doesn't seem to be doing very good job at showing what happens at runtime."
"And just a small nitpick: we might confuse the terms ""complete tree"" and ""full tree"" - the following is a full but not a complete tree:"
"And lastly, is there already an established way of testing dark mode support?"
"And not when there's selection / isn't, IMO (and also, as you say, we should do that only for non-invisible ones)."
"And property documentation should start with accessors, i.e."
"And regardless, that is a separate issue from this PR."
"And same for same limit for all heaps, 1Gb*3 will lead to failing mmap anyway."
"and since all the properties are mutable, I don't see why not."
"And since we keep the SourceTextContainer alive as long as the buffer is alive, this means an errant call to create a SourceTextContainer for a random buffer will root the original editor snapshot, as well as the entire change history for that buffer."
"And so if I keep it, it should be as good as it was."
"And the consequences of such bugs span the gamut of issues - data corruption, information disclosure, etc."
"And the WICBitmapSource can be created by other logic, such as D2D logic"
"And then the error comes in because this new #code is pushed up to the old binding context, the Section 1 view model, because the old binding has not been unapplied yet."
"And there are still some loose ends around closing, disposing and cleanup."
"And there's around hundreds of PRs that are just ""simplify""; because format has already been done."
"And this already has a default behavior, which is used to display the full name of the identifier"
"And this pr is a patch, and I think #url will be better."
"And to be fair, the bug would be in _those_ components, not within ASP.NET."
"And to give some context: @github, @github and I are working through some of the details of eliminating the symbol wrapping and moving that to the compiler directly; this came out of that so this is somewhat bugfixing and somewhat exploratory."
"And to register the handler, they'll send an LSP request:"
"And when it is called, it is going to be used together with other reflection that is generally slow so it does not need to be super-fast."
"And yeah, solving IDE0040 resolved SA1400 occurrences as well, so I've removed both from #code."
"And yes, it is absolutely fine to put parameters onto the next line when a single one gets too long!"
"And yes, the border width is supposed to be fat."
"And, by and large, i don't like when there are hidden dependencies."
"and, if hte new code is not caching, it's unclear to me why we'd use RCC :)  We can just make the http connectino ourselves and download the content that way, right?"
"And, if you have the focus states in the same group as normal, the normal state will never apply since it will either be focused or unfocused and normal will be overwritten."
"Android needs custom logic to ""intercept"" touch events when tapping on a view that covers another view."
"Another application for this is that COALESCE cannot be used for *Indexed Views* in SQL Server, however ISNULL is supported in case of aggregations."
"Another approach, compatible with the function pointer + instance methods above, is to add an API to let the application specify their own delegate for method that they do not want to cause emit\jit."
"Another concern is that ClearCache(Compilation) doesn't seem to be getting called, which sounds like an intentional decision."
